Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,PLTR,SPY,TSLA,PLTR,SPY,TSLA,PLTR,SPY,TSLA,PLTR,SPY,TSLA,PLTR,SPY,TSLA
Date,,,,,,,,,,,,,,,
2010-03-10,,87.2713394165039,,,87.50665212301061,,,86.84625690376538,,,86.92216366799514,,,186088800,
2010-03-11,,87.63570404052734,,,87.65848128453696,,,86.8007179576232,,,87.06639455791331,,,160791100,
2010-03-12,,87.64329528808594,,,88.03042735267654,,,87.40039014372458,,,88.01524252353902,,,162074800,
2010-03-15,,87.66604614257812,,,87.72677386222882,,,86.99046618757785,,,87.49146118772498,,,146816800,
2010-03-16,,88.36443328857422,,,88.44792669225282,,,87.66607585849913,,,87.9089810281247,,,168673000,
2010-03-17,,88.88817596435547,,,89.17662977589174,,,88.37200186042806,,,88.6300918080492,,,177468100,
2010-03-18,,88.8426513671875,,,89.01723638152326,,,88.48588313182823,,,88.895786692157,,,196509100,
2010-03-19,,88.39293670654297,,,89.39904732350503,,,88.0499408823643,,,88.39293670654297,,,226641100,
2010-03-22,,88.86548614501953,,,89.02555432674792,,,87.83651046557853,,,87.88986458776692,,,184477800,
2010-03-23,,89.49051666259766,,,89.56673602070552,,,88.70544041011026,,,88.99508211215013,,,182941600,
2010-03-24,,89.05606079101562,,,89.50576492337058,,,88.09568633950823,,,89.155151197638,,,196072600,
2010-03-25,,88.91122436523438,,,90.06977353624401,,,88.80451611850309,,,89.65818209235336,,,223396300,
2010-03-26,,88.85787200927734,,,89.4981215023998,,,88.50725836087743,,,89.07891218623536,,,205808500,
2010-03-29,,89.42192840576172,,,89.58199082602967,,,88.94174114495785,,,89.30759644409456,,,134513500,
2010-03-30,,89.48287963867188,,,89.81062806331013,,,89.10940076902101,,,89.52861008368447,,,145772500,
2010-03-31,,89.17802429199219,,,89.57436850795057,,,88.8807646762321,,,89.13991169913466,,,161078700,
2010-04-01,,89.78777313232422,,,90.13076313955925,,,89.254226013647,,,89.78777313232422,,,161215200,
2010-04-05,,90.51947784423828,,,90.58044983173065,,,89.87922254668011,,,90.13075162126236,,,105847600,
2010-04-06,,90.73291778564453,,,90.8929801976067,,,90.16126382213757,,,90.26034841568611,,,110384200,
2010-04-07,,90.21461486816406,,,90.97682012672227,,,89.79539964989118,,,90.54998704278236,,,184576300,
2010-04-08,,90.52709197998047,,,90.67953648034153,,,89.63531345972989,,,89.90208406640787,,,158704000,
2010-04-09,,91.12162780761719,,,91.15973457593488,,,90.54997394637785,,,90.71765419427047,,,133006500,
2010-04-12,,91.26643371582031,,,91.50272124251029,,,91.12923657021953,,,91.23594481511311,,,110279000,
2010-04-13,,91.33505249023438,,,91.49511488788211,,,90.70242076489025,,,91.17499009258664,,,125043600,
2010-04-14,,92.37165069580078,,,92.37165069580078,,,91.52560245266214,,,91.67041748736474,,,161609000,
2010-04-15,,92.44786834716797,,,92.66128487029779,,,92.18871555825024,,,92.2192044637208,,,144615300,
2010-04-16,,90.97682189941406,,,92.4478783097017,,,90.51187621742088,,,92.12012980952886,,,366786700,
2010-04-19,,91.3198013305664,,,91.411268046202,,,90.29844917420722,,,90.7100406718213,,,217947800,
2010-04-20,,92.13534545898438,,,92.21157061703184,,,91.36552253614035,,,91.89144007265658,,,157708000,
2010-04-21,,91.96770477294922,,,92.40216161086764,,,91.45702274420971,,,92.18873921780043,,,192910100,
2010-04-22,,92.24209594726562,,,92.3564279215357,,,90.79391032373073,,,91.31982810110779,,,115360300,
2010-04-23,,92.84422302246094,,,92.8823356124146,,,91.94482056210367,,,92.18110815251971,,,177335500,
2010-04-26,,92.49358367919922,,,93.08048483703809,,,92.40212279290144,,,92.87468621254175,,,143457300,
2010-04-27,,90.30608367919922,,,92.48598541909155,,,90.13077390700781,,,91.96006773284684,,,355853300,
2010-04-28,,90.99203491210938,,,91.22069874849177,,,90.14598685872261,,,90.74051167028425,,,300674100,
2010-04-29,,92.1200942993164,,,92.31064554421569,,,91.51795166761522,,,91.54081688657713,,,193775000,
2010-04-30,,90.55760192871094,,,92.23445693146198,,,90.53473670213289,,,92.13536652940455,,,270000900,
2010-05-03,,91.73137664794922,,,91.98290571020758,,,90.85483967700112,,,90.99203681867269,,,182747900,
2010-05-04,,89.5743637084961,,,90.72529533217646,,,89.11704169453536,,,90.71005378494922,,,360353400,
2010-05-05,,89.04080200195312,,,89.78776557919956,,,88.39292881214065,,,88.8426270422488,,,328973200,
2010-05-06,,86.08346557617188,,,89.17801713026688,,,80.03155383485489,,,88.61398685529593,,,647356600,
2010-05-07,,84.80296325683594,,,86.7160943718025,,,83.3928846156905,,,85.8548044767637,,,637558800,
2010-05-10,,88.53775787353516,,,88.91123678928288,,,87.58500138375537,,,88.27098140426553,,,396159600,
2010-05-11,,88.28620910644531,,,89.45238185984499,,,87.58498188174475,,,87.7069316613974,,,317849800,
2010-05-12,,89.52099609375,,,89.65057539391637,,,88.48439658340321,,,88.6368411085507,,,235607100,
2010-05-13,,88.40817260742188,,,89.69630115556006,,,88.33195325641405,,,89.27708600227139,,,234452500,
2010-05-14,,86.80755615234375,,,87.90513358198457,,,86.03010934979125,,,87.74507117602272,,,345601400,
2010-05-17,,86.85326385498047,,,87.28772050454329,,,85.19165659934033,,,87.04381511908983,,,325739800,
2010-05-18,,85.67188262939453,,,87.82130148695819,,,85.38986455601905,,,87.56214864368998,,,360556800,
2010-05-19,,85.1840591430664,,,85.95388224757575,,,84.11697064538114,,,85.19167700853835,,,394742700,
2010-05-20,,81.96753692626953,,,83.75871774330805,,,81.91418280202288,,,83.36999151513196,,,530418300,
2010-05-21,,83.16423034667969,,,83.37002324275886,,,80.30596014179014,,,80.72517543124017,,,500909400,
2010-05-24,,82.09711456298828,,,83.37761942504574,,,82.02089521236323,,,82.71449886276402,,,269823000,
2010-05-25,,82.18096160888672,,,82.21907419364341,,,79.5589739500864,,,80.11538628564864,,,396505200,
2010-05-26,,81.6855239868164,,,83.4385981462275,,,81.44161857304444,,,82.68401668098983,,,349719300,
2010-05-27,,84.42184448242188,,,84.45233338640051,,,82.91267571888099,,,83.22518262328903,,,300870500,
2010-05-28,,83.36239624023438,,,84.3913722381975,,,82.96604622543236,,,84.33039441820259,,,297933500,
2010-06-01,,81.95991516113281,,,83.80445014549517,,,81.83796536650534,,,82.58492312340285,,,277909400,
2010-06-02,,84.09410095214844,,,84.10171881721578,,,81.94468252483155,,,82.379139255401,,,240243700,
2010-06-03,,84.38375091552734,,,84.65052161650544,,,83.52246099089375,,,84.33802045683544,,,226618300,
2010-06-04,,81.41876983642578,,,83.33190676586342,,,81.14437546347199,,,82.78311801995582,,,398475600,
2010-06-07,,80.40502166748047,,,82.02089871957955,,,80.34404967347149,,,81.70839180894123,,,264609100,
2010-06-08,,81.26631164550781,,,81.42637402221389,,,79.7647666350072,,,80.4659939468139,,,357774300,
2010-06-09,,80.83187103271484,,,82.53158552460381,,,80.48887517286644,,,81.73889134771838,,,268023300,
2010-06-10,,83.1947021484375,,,83.29378673503422,,,80.8242434141945,,,82.21145670237067,,,317890600,
2010-06-11,,83.59864807128906,,,83.65200219087718,,,82.40961008323214,,,82.46296420282026,,,214128200,
2010-06-14,,83.46910095214844,,,84.69625190509318,,,83.38525790702813,,,84.23892408983161,,,207196100,
2010-06-15,,85.36695861816406,,,85.44317795389777,,,83.91114430045127,,,84.0559651089591,,,238268700,
2010-06-16,,85.33648681640625,,,85.68710048315023,,,84.75720928149006,,,84.92489534279451,,,216374000,
2010-06-17,,85.47370910644531,,,85.61852998654754,,,84.6429080504525,,,85.58041739225787,,,263185800,
2010-06-18,,85.56635284423828,,,85.87268075844038,,,85.29065304719204,,,85.6429348227888,,,174006600,
2010-06-21,,85.32130432128906,,,86.69213779116663,,,84.84648660939312,,,86.63087570159266,,,213140700,
2010-06-22,,83.91216278076172,,,85.69655169626309,,,83.78963277091562,,,85.32129587239366,,,239355400,
2010-06-23,,83.65178680419922,,,84.26444856799309,,,83.07741311404986,,,83.96577471654193,,,254639900,
2010-06-24,,82.26560974121094,,,83.34543484806242,,,82.05117787844527,,,83.23821891667959,,,268523600,
2010-06-25,,82.6102523803711,,,83.03145623216129,,,81.76783299112849,,,82.51069053828,,,238726500,
2010-06-28,,82.34983825683594,,,82.95484568132179,,,82.05116451906596,,,82.7327539045235,,,169218600,
2010-06-29,,79.80731201171875,1.5926669836044312,,82.33455868195216,1.6666669845581055,,79.30186618337099,1.1693329811096191,,81.19346536713763,1.2666670083999634,,373649500,281494500.0
2010-06-30,,79.04911041259766,1.5886670351028442,,80.32038737561545,2.0280001163482666,,78.78872472345996,1.553333044052124,,79.58519000372034,1.7193330526351929,,284101700,257806500.0
2010-07-01,,78.69684600830078,1.4639999866485596,,79.2558997272828,1.7280000448226929,,77.44853693289403,1.3513330221176147,,78.9955198237198,1.6666669845581055,,382924800,123282000.0
2010-07-02,,78.2679672241211,1.2799999713897705,,79.20228247271878,1.5399999618530273,,77.82378944994066,1.24733304977417,,78.96487660696458,1.5333329439163208,,233385200,77097000.0
2010-07-06,,78.78106689453125,1.0740000009536743,,79.92981382936813,1.3333330154418945,,78.02288971070199,1.0553330183029175,,79.37075441690273,1.3333330154418945,,256935300,103003500.0
2010-07-07,,81.26239776611328,1.053333044052124,,81.3619537783175,1.108667016029358,,78.89597490263158,0.9986670017242432,,78.98021685250893,1.0933330059051514,,253769400,103825500.0
2010-07-08,,82.0665054321289,1.1640000343322754,,82.15840147169557,1.1679999828338623,,81.10921606777222,1.0379999876022339,,81.94396958893257,1.0759999752044678,,210842100,115671000.0
2010-07-09,,82.6791763305664,1.159999966621399,,82.68683628232719,1.1933330297470093,,81.8903707413118,1.1033329963684082,,82.04353471954,1.1720000505447388,,144999900,60759000.0
2010-07-12,,82.73277282714844,1.136667013168335,,82.89359673482134,1.2046669721603394,,82.05884323649573,1.1333329677581787,,82.40346506110475,1.196666955947876,,131283600,33037500.0
2010-07-13,,83.9810791015625,1.2093329429626465,,84.31038101394567,1.2426669597625732,,83.42201957561221,1.1266670227050781,,83.59050342844189,1.1593329906463623,,213025900,40201500.0
2010-07-14,,83.97341918945312,1.3226670026779175,,84.30272694481688,1.3433330059051514,,83.36841164621136,1.184000015258789,,83.71303345964377,1.1959999799728394,,184426800,62928000.0
2010-07-15,,83.99642181396484,1.3259999752044678,,84.2874357590545,1.4333330392837524,,82.8400143010008,1.2666670083999634,,83.9428138282159,1.329332947731018,,232337900,56097000.0
2010-07-16,,81.68358612060547,1.3760000467300415,,83.63645283294514,1.4199999570846558,,81.52275637272342,1.3366669416427612,,83.54455095455974,1.3799999952316284,,282693400,39319500.0
2010-07-19,,82.16607666015625,1.4606670141220093,,82.42645661098959,1.4833329916000366,,81.34663704601653,1.3946670293807983,,81.98227870410733,1.4246670007705688,,186709000,37297500.0
2010-07-20,,83.07737731933594,1.3533329963684082,,83.13863937933803,1.4566669464111328,,81.04026337142462,1.3366669416427612,,81.07855727140112,1.4566669464111328,,258162400,27379500.0
2010-07-21,,81.99757385253906,1.3480000495910645,,83.52923676626378,1.3933329582214355,,81.66060614181393,1.2999999523162842,,83.50626275741075,1.3773330450057983,,264527000,18787500.0
2010-07-22,,83.82794189453125,1.399999976158142,,84.19554370204777,1.4166669845581055,,82.96255412828981,1.3580000400543213,,82.97020823888103,1.3666670322418213,,274781300,14367000.0
2010-07-23,,84.55548095703125,1.4193329811096191,,84.67801099098381,1.4373329877853394,,83.42204746810106,1.4040000438690186,,83.65945342583127,1.4126670360565186,,222020800,9804000.0
2010-07-26,,85.43612670898438,1.3966670036315918,,85.52036860831865,1.4333330392837524,,84.46352365689111,1.3533329963684082,,84.70092945892674,1.4333330392837524,,184445700,13833000.0
2010-07-27,,85.42849731445312,1.3700000047683716,,85.99521092976701,1.4119999408721924,,85.09152961964647,1.3506669998168945,,85.90330905586609,1.3940000534057617,,204855600,9295500.0
2010-07-28,,84.8770980834961,1.3813329935073853,,85.51273956739048,1.3933329582214355,,84.59373835333315,1.3673330545425415,,85.25235384508372,1.3700000047683716,,163056200,7008000.0
2010-07-29,,84.46355438232422,1.3566670417785645,,85.63527560843075,1.3919999599456787,,83.7896247853221,1.3333330154418945,,85.40552382797317,1.3846670389175415,,220149100,9240000.0
2010-07-30,,84.4482421875,1.329332947731018,,84.90008583888017,1.3626669645309448,,83.46032463273473,1.303333044052124,,83.60582865366138,1.3466670513153076,,220070600,6403500.0
2010-08-02,,86.35518646240234,1.3946670293807983,,86.49303640584208,1.3980000019073486,,85.42087082829217,1.3553329706192017,,85.76549276547534,1.3666670322418213,,188263200,10771500.0
2010-08-03,,85.9416275024414,1.463333010673523,,86.36283139838356,1.463333010673523,,85.65826769246337,1.3880000114440918,,86.14074536466467,1.399999976158142,,146657300,18457500.0
2010-08-04,,86.5159912109375,1.4173330068588257,,86.62320716060097,1.4786670207977295,,85.895669524623,1.3899999856948853,,86.17902345894886,1.463333010673523,,158171700,13695000.0
2010-08-05,,86.4240951538086,1.363332986831665,,86.47004902307347,1.4366669654846191,,85.83440739086419,1.3366669416427612,,85.9645973609799,1.4359999895095825,,140473800,11943000.0
2010-08-06,,86.07183074951172,1.305999994277954,,86.20968069956143,1.343999981880188,,84.9460571312445,1.301332950592041,,85.57403893861927,1.340000033378601,,239728300,11128500.0
2010-08-09,,86.53129577636719,1.3066669702529907,,86.67680562472898,1.3320000171661377,,86.01819009601722,1.2966669797897339,,86.47768780741765,1.3266669511795044,,120800400,12190500.0
2010-08-10,,86.06413269042969,1.2686669826507568,,86.52363621570198,1.309999942779541,,85.29064716473673,1.254667043685913,,85.7960928625742,1.309999942779541,,242916300,19219500.0
2010-08-11,,83.70541381835938,1.1933330297470093,,84.7699194987727,1.2586669921875,,83.5675638676596,1.190000057220459,,84.73928552719133,1.246000051498413,,273406900,11964000.0
2010-08-12,,83.19225311279297,1.1733330488204956,,83.4909268563058,1.1933330297470093,,82.40344779824218,1.1593329906463623,,82.4417417008789,1.1866669654846191,,239542600,10365000.0
2010-08-13,,82.94721221923828,1.2213330268859863,,83.44500388875373,1.2300000190734863,,82.84765622246758,1.1773329973220825,,82.93189815928547,1.2120000123977661,,158698500,9510000.0
2010-08-16,,82.90892028808594,1.2519999742507935,,83.17696014601373,1.2533329725265503,,82.08182086119673,1.2173329591751099,,82.38049468043494,1.2300000190734863,,147895300,7287000.0
2010-08-17,,83.92749786376953,1.2766669988632202,,84.54016559495913,1.2933330535888672,,83.3837580276842,1.2519999742507935,,83.62116984100723,1.2640000581741333,,172270300,6718500.0
2010-08-18,,84.08067321777344,1.2513329982757568,,84.5325111708857,1.305999994277954,,83.40674334364853,1.2400000095367432,,83.88921526960732,1.305999994277954,,182922100,9019500.0
2010-08-19,,82.61790466308594,1.25266695022583,,83.8508939133644,1.2833329439163208,,82.27328280625348,1.222000002861023,,83.64412196783114,1.2359999418258667,,265847600,8686500.0
2010-08-20,,82.34983825683594,1.273332953453064,,82.66383189249771,1.2740000486373901,,81.75249078129599,1.2339999675750732,,82.37281226084454,1.2433329820632935,,209714200,4440000.0
2010-08-23,,82.03585815429688,1.3420000076293945,,83.14631129955649,1.3593330383300781,,81.9975642488067,1.2666670083999634,,82.74042160981097,1.2726670503616333,,163490300,16321500.0
2010-08-24,,80.81822204589844,1.2799999713897705,,81.47683780531258,1.3140000104904175,,80.38935814407805,1.2633329629898071,,81.13986997226374,1.2833329439163208,,280677800,10096500.0
2010-08-25,,81.13216400146484,1.3266669511795044,,81.43849182533954,1.3320000171661377,,79.86854127808125,1.237333059310913,,80.37398686173745,1.2773330211639404,,272234800,7549500.0
2010-08-26,,80.58843231201172,1.3166669607162476,,81.6223034246449,1.3513330221176147,,80.32038667595594,1.3066669702529907,,81.51508750735431,1.3259999752044678,,224439500,6507000.0
2010-08-27,,81.8367691040039,1.3133330345153809,,81.92101105140446,1.324666976928711,,79.88389609474628,1.2999999523162842,,81.09391148210723,1.3166669607162476,,272649000,5694000.0
2010-08-30,,80.64971923828125,1.324666976928711,,81.87505440132001,1.3459999561309814,,80.64206512956478,1.307332992553711,,81.62232858573094,1.3133330345153809,,167238600,10992000.0
2010-08-31,,80.64971923828125,1.2986669540405273,,81.16283082100693,1.3193329572677612,,80.02173759649787,1.2886669635772705,,80.3510453990691,1.3106670379638672,,273933100,3016500.0
2010-09-01,,83.06210327148438,1.363332986831665,,83.17697919199522,1.3793330192565918,,81.68360975385035,1.3066669702529907,,81.73721773771113,1.3079999685287476,,256828100,7423500.0
2010-09-02,,83.83557891845703,1.4040000438690186,,83.8508929782835,1.4160000085830688,,83.08506144467974,1.3539999723434448,,83.2612052682542,1.3580000400543213,,156112200,7306500.0
2010-09-03,,84.92305755615234,1.4033329486846924,,84.99963954028125,1.4199999570846558,,84.20317405111267,1.3773330450057983,,84.65501769028572,1.391332983970642,,212197300,6519000.0
2010-09-07,,83.96575164794922,1.369333028793335,,84.6320270488905,1.399999976158142,,83.89682962862584,1.3666670322418213,,84.5248111236121,1.3739999532699585,,141973700,3651000.0
2010-09-08,,84.55548095703125,1.3933329582214355,,84.89244293252494,1.3966670036315918,,84.09597726192062,1.3733329772949219,,84.1342711841239,1.3773330450057983,,149924400,4326000.0
2010-09-09,,84.9460220336914,1.380666971206665,,85.52805556484557,1.4033329486846924,,84.71627610708885,1.3793330192565918,,85.50508155646834,1.399999976158142,,147017900,5643000.0
2010-09-10,,85.3749008178711,1.3446669578552246,,85.47445681251544,1.3953330516815186,,84.90774312106998,1.3173329830169678,,85.09920100196123,1.3833329677581787,,127819000,5799000.0
2010-09-13,,86.32453918457031,1.3813329935073853,,86.50067718119217,1.3933329582214355,,85.87269550073964,1.3666670322418213,,86.21732322762705,1.3926670551300049,,178503500,5412000.0
2010-09-14,,86.27091979980469,1.4079999923706055,,86.76105149326587,1.440000057220459,,85.83439607772736,1.3686670064926147,,86.15604390603052,1.369333028793335,,209823600,9820500.0
2010-09-15,,86.6002426147461,1.4653329849243164,,86.69979862379239,1.4666670560836792,,85.75782898552579,1.3860000371932983,,86.01820893664609,1.3986669778823853,,168608400,10269000.0
2010-09-16,,86.57723999023438,1.3960000276565552,,86.6308479532104,1.5440000295639038,,86.04115451764424,1.3893330097198486,,86.33217418193966,1.476667046546936,,199962900,40267500.0
2010-09-17,,86.60960388183594,1.348667025566101,,87.11776155648609,1.4213329553604126,,86.37092696598555,1.3200000524520874,,87.03306861071107,1.401332974433899,,195836900,17977500.0
2010-09-20,,87.9338607788086,1.4040000438690186,,88.12634362068692,1.4233330488204956,,86.63267488799575,1.343999981880188,,86.90985065022937,1.378000020980835,,214555200,14212500.0
2010-09-21,,87.75676727294922,1.3846670389175415,,88.41890274990546,1.4366669654846191,,87.39489864223789,1.378000020980835,,88.00314504026831,1.3926670551300049,,268389100,11940000.0
2010-09-22,,87.32564544677734,1.324666976928711,,88.11097901130839,1.3966670036315918,,87.0792675562428,1.3200000524520874,,87.6182232302393,1.391332983970642,,191322400,14443500.0
2010-09-23,,86.61729431152344,1.3040000200271606,,87.51811276257659,1.3426669836044312,,86.37091646489067,1.2999999523162842,,86.60959335172238,1.3259999752044678,,202354300,10021500.0
2010-09-24,,88.40351867675781,1.340000033378601,,88.4651145954533,1.3459999561309814,,87.50270039374931,1.309999942779541,,87.5796923550636,1.3300000429153442,,209671800,8683500.0
2010-09-27,,87.98005676269531,1.3686670064926147,,88.53440829964808,1.3873330354690552,,87.89536971454281,1.3366669416427612,,88.43431933429672,1.3600000143051147,,128761800,6279000.0
2010-09-28,,88.28804016113281,1.4266669750213623,,88.57291691940951,1.4326670169830322,,87.14084391680504,1.3839999437332153,,88.0955572938377,1.4026670455932617,,209207500,18217500.0
2010-09-29,,88.134033203125,1.4653329849243164,,88.47280484081885,1.4686670303344727,,87.78756060799918,1.408666968345642,,88.06473633445607,1.4126670360565186,,179665800,29539500.0
2010-09-30,,87.8722915649414,1.3606669902801514,,89.15038084301135,1.476667046546936,,87.45652779523594,1.3459999561309814,,88.58063310264993,1.4666670560836792,,287106700,32937000.0
2010-10-01,,88.24186706542969,1.3733329772949219,,88.63453385252217,1.3833329677581787,,87.71831330734382,1.3539999723434448,,88.53443897837589,1.3793330192565918,,174638700,8965500.0
2010-10-04,,87.57970428466797,1.3993330001831055,,88.4266277227085,1.4113329648971558,,87.14084358387626,1.3533329963684082,,88.05706390841597,1.3619999885559082,,166153200,9654000.0
2010-10-05,,89.34285736083984,1.4079999923706055,,89.55843725400221,1.418666958808899,,88.28804902745368,1.4006669521331787,,88.38814388793016,1.409999966621399,,229634100,4980000.0
2010-10-06,,89.33515167236328,1.3639999628067017,,89.5661334737329,1.4173330068588257,,88.97328292480279,1.3546669483184814,,89.32745071255464,1.4040000438690186,,148626600,4701000.0
2010-10-07,,89.22734832763672,1.3619999885559082,,89.72010394736569,1.3760000467300415,,88.68839870421765,1.3559999465942383,,89.69700694552063,1.3713330030441284,,164860000,2115000.0
2010-10-08,,89.72782135009766,1.3619999885559082,,89.97419920511489,1.3860000371932983,,89.01178479112394,1.3593330383300781,,89.35055654456441,1.3619999885559082,,177760100,4017000.0
2010-10-11,,89.81251525878906,1.3493330478668213,,90.05889311646814,1.3799999952316284,,89.50454146816233,1.3380000591278076,,89.86641023159038,1.3626669645309448,,103098300,2568000.0
2010-10-12,,90.08968353271484,1.3493330478668213,,90.35145741463639,1.3519999980926514,,89.04257625680673,1.335332989692688,,89.51993001186624,1.3466670513153076,,182210000,3660000.0
2010-10-13,,90.7903060913086,1.369333028793335,,91.27536661571276,1.3899999856948853,,90.3745424450094,1.3573329448699951,,90.5901281636947,1.3760000467300415,,194347200,4773000.0
2010-10-14,,90.4361572265625,1.3833329677581787,,90.85962191966273,1.4019999504089355,,89.86640953648246,1.3600000143051147,,90.70563208848472,1.399999976158142,,217764300,4422000.0
2010-10-15,,90.62092590332031,1.369333028793335,,91.1213825017994,1.3933329582214355,,89.8971943619654,1.350000023841858,,91.06748753729308,1.3926670551300049,,243705000,4270500.0
2010-10-18,,91.06748962402344,1.348667025566101,,91.36776241516927,1.3760000467300415,,90.32065518867228,1.3480000495910645,,90.65172594225751,1.3680000305175781,,141204800,2442000.0
2010-10-19,,89.87411499023438,1.3366669416427612,,90.73643459150107,1.3606669902801514,,89.32745840485917,1.3333330154418945,,90.22828280848488,1.3466670513153076,,280604700,3678000.0
2010-10-20,,90.75182342529297,1.3766670227050781,,91.19068412311083,1.3793330192565918,,89.9818919642714,1.3359999656677246,,90.03578693157847,1.343999981880188,,200051800,4687500.0
2010-10-21,,90.9520034790039,1.3833329677581787,,91.69113699378329,1.3966670036315918,,90.24366792827088,1.363332986831665,,91.15988826778903,1.3739999532699585,,221585500,6256500.0
